Date&Time,Bit depth (m),Total RPM,Hook height (m),Torque on bit (lbf.ft),Tension (klbf),Motor RPM,Mud flow (l/mn),SPP (psi),RPM top (rpm),Surface Torque (lbf.ft),ROP (m/h),WOB (klbf)
2018-09-08 11:48:00,3418.509,221.602,27.273,1654.47574,160.078,131.602,1009.656,3583.875,90.0,5526.057,30.177,11.355
2018-09-08 11:48:05,3418.548,221.255,27.235,1658.29808,159.881,131.255,1009.656,3583.728,90.0,5636.059,30.397,11.749
2018-09-08 11:48:10,3418.592,221.602,27.19,1633.0239100000001,159.897,131.602,1012.32,3579.012,90.0,5798.06,30.48,11.596
2018-09-08 11:48:15,3418.637,221.255,27.146,1633.9048100000002,159.575,131.255,1009.656,3579.13,90.0,5652.059,30.577,11.877
2018-09-08 11:48:20,3418.682,221.602,27.101,1609.5153699999998,159.33,131.602,1012.32,3573.491,90.0,5444.057,30.728,12.086
2018-09-08 11:48:25,3418.72,221.602,27.063,1629.79139,159.506,131.602,1012.32,3574.749,90.0,5474.057,30.496,12.127
2018-09-08 11:48:30,3418.764,220.909,27.018,1625.08815,159.425,130.909,1006.992,3575.813,90.0,5566.058,30.647,12.022
2018-09-08 11:48:35,3418.796,221.602,26.986,1620.97473,158.969,131.602,1009.656,3575.581,90.0,5608.058,30.032,12.392
2018-09-08 11:48:40,3418.841,220.909,26.942,1617.1562199999998,158.967,130.909,1006.992,3572.331,90.0,5458.057,30.183,12.384
2018-09-08 11:48:45,3418.885,221.255,26.897,1592.47187,158.903,131.255,1009.656,3569.862,90.0,5380.056,30.334,12.352
2018-09-08 11:48:50,3418.911,221.602,26.872,1589.82534,158.681,131.602,1012.32,3566.756,90.0,5596.058,29.337,12.496
2018-09-08 11:48:55,3418.956,221.255,26.827,1586.59282,158.937,131.255,1009.656,3564.618,90.0,5516.057,29.487,12.4
2018-09-08 11:49:00,3418.994,221.602,26.789,1575.13346,159.2,131.602,1012.32,3564.808,90.0,5598.058,29.256,12.086
2018-09-08 11:49:05,3419.032,221.602,26.751,1571.01621,159.098,131.602,1009.656,3566.657,90.0,5566.058,29.024,12.062
2018-09-08 11:49:10,3419.077,221.255,26.706,1542.21844,159.016,131.255,1012.32,3563.384,90.0,5566.058,29.174,12.038
2018-09-08 11:49:15,3419.115,221.602,26.668,1531.34507,159.184,131.602,1012.32,3566.389,90.0,5542.058,28.963,12.038
2018-09-08 11:49:20,3419.153,221.255,26.629,1583.3603,159.073,131.255,1009.656,3571.465,90.0,5706.059,28.836,12.111
2018-09-08 11:49:25,3419.198,221.602,26.585,1610.98609,158.874,131.602,1012.32,3570.474,90.0,5458.057,29.091,12.448
2018-09-08 11:49:30,3419.242,221.255,26.54,1581.5985,159.101,131.255,1009.656,3568.123,90.0,5566.058,29.346,12.086
2018-09-08 11:49:35,3419.287,221.602,26.496,1555.7383399999999,159.042,131.602,1012.32,3561.786,90.0,5348.056,29.601,11.933
2018-09-08 11:49:40,3419.325,220.909,26.457,1559.26194,158.746,130.909,1009.656,3560.237,90.0,5636.059,29.473,12.183
2018-09-08 11:49:45,3419.364,221.602,26.419,1565.43207,158.304,131.602,1012.32,3562.86,90.0,5524.057,29.346,12.569
2018-09-08 11:49:50,3419.402,221.313,26.381,1597.17128,158.348,131.313,1010.1,3567.805,90.0,5470.057,29.218,12.799
2018-09-08 11:49:55,3419.44,220.851,26.343,1596.2903800000001,158.024,130.851,1009.212,3569.575,90.0,5426.056,29.091,12.861
2018-09-08 11:50:00,3419.478,221.452,26.304,1592.29186,157.714,131.452,1011.698,3567.599,90.0,5469.257,28.479,13.147
2018-09-08 11:50:05,3419.51,221.602,26.272,1541.33754,157.639,131.602,1012.32,3562.977,90.0,5580.058,28.454,13.317
2018-09-08 11:50:10,3419.542,221.255,26.241,1519.88571,156.692,131.255,1009.656,3559.074,90.0,5434.056,27.944,14.394
2018-09-08 11:50:15,3419.574,221.602,26.209,1522.2335,155.51,131.602,1006.992,3558.396,90.0,5380.056,27.459,15.327
2018-09-08 11:50:20,3419.606,220.909,26.177,1530.75908,155.009,130.909,1012.32,3557.692,90.0,5510.057,27.077,15.914
2018-09-08 11:50:25,3419.638,221.255,26.145,1545.4509600000001,154.455,131.255,1009.656,3554.823,90.0,5474.057,26.694,16.445
2018-09-08 11:50:30,3419.669,221.255,26.113,1509.59833,154.035,131.255,1009.656,3547.736,90.0,5230.054,26.312,16.622
2018-09-08 11:50:35,3419.695,221.602,26.088,1509.89324,153.241,131.602,1012.32,3546.755,90.0,5310.055,25.088,17.514
2018-09-08 11:50:40,3419.72,221.255,26.062,1510.7741400000002,152.977,131.255,1009.656,3547.581,90.0,5036.052,24.782,17.852
2018-09-08 11:50:45,3419.752,221.255,26.03,1472.27881,153.422,131.255,1009.656,3535.236,90.0,5040.052,24.4,17.41
2018-09-08 11:50:50,3419.784,221.255,25.998,1417.03106,154.352,131.255,1012.32,3524.423,90.0,4928.051,24.017,16.517
2018-09-08 11:50:55,3419.816,221.255,25.967,1408.80039,155.083,131.255,1009.656,3518.289,90.0,4994.052,23.635,15.456
2018-09-08 11:51:00,3419.848,221.255,25.935,1370.30506,155.232,131.255,1009.656,3513.619,90.0,5214.054,23.252,15.367
2018-09-08 11:51:05,3419.88,221.602,25.903,1389.01461,155.264,131.602,1012.32,3514.251,90.0,5005.052,22.87,15.225
2018-09-08 11:51:10,3419.905,221.255,25.877,1399.20241,155.217,131.255,1009.656,3515.391,90.0,5059.053,22.105,15.429
2018-09-08 11:51:15,3419.937,221.255,25.845,1402.63026,154.818,131.255,1009.656,3518.39,90.0,5094.053,21.818,16.099
2018-09-08 11:51:20,3419.975,221.602,25.807,1380.5924400000001,155.039,131.602,1012.32,3516.594,90.0,5226.054,22.296,15.528
2018-09-08 11:51:25,3420.02,221.255,25.763,1368.24835,154.681,131.255,1009.656,3519.373,90.0,5008.052,23.157,15.97
2018-09-08 11:51:30,3420.046,221.255,25.737,1384.99694,154.323,131.255,1009.656,3518.212,90.0,5172.054,22.87,16.147
2018-09-08 11:51:35,3420.084,221.602,25.699,1377.651,154.127,131.602,1012.32,3520.796,90.0,5366.056,23.348,16.292
2018-09-08 11:51:40,3420.116,220.909,25.667,1405.5678699999999,153.985,130.909,1006.992,3527.032,90.0,5268.055,23.443,16.461
2018-09-08 11:51:45,3420.154,221.255,25.629,1400.27864,154.486,131.255,1006.992,3527.764,90.0,5324.055,23.922,16.348
2018-09-08 11:51:50,3420.192,221.602,25.59,1406.44877,155.247,131.602,1012.32,3530.313,90.0,5190.054,24.4,15.295
2018-09-08 11:51:55,3420.237,220.563,25.546,1435.25037,154.693,130.563,1006.992,3536.083,90.0,5338.056,25.26,15.48
2018-09-08 11:52:00,3420.269,221.255,25.514,1488.1465,154.06,131.255,1009.656,3541.18,90.0,5200.054,25.356,16.3
2018-09-08 11:52:05,3420.307,221.602,25.476,1488.7324899999999,155.019,131.602,1012.32,3539.421,90.0,4942.051,25.834,15.496
2018-09-08 11:52:10,3420.351,221.255,25.431,1482.26745,156.914,131.255,1009.656,3537.708,90.0,5450.057,26.694,13.622
2018-09-08 11:52:15,3420.396,221.024,25.386,1485.01356,157.839,131.024,1007.88,3538.017,90.0,5450.057,27.472,12.464
2018-09-08 11:52:20,3420.434,221.486,25.348,1483.0526000000002,158.747,131.486,1011.432,3540.817,90.0,5366.056,27.536,11.499
2018-09-08 11:52:25,3420.485,220.886,25.297,1520.56745,159.75,130.886,1006.814,3545.625,90.0,5433.257,28.364,10.51
2018-09-08 11:52:30,3420.536,221.255,25.246,1544.57006,159.948,131.255,1006.992,3552.789,90.0,5654.059,29.193,10.502
2018-09-08 11:52:35,3420.594,221.255,25.189,1577.48125,159.565,131.255,1012.32,3560.492,90.0,5638.059,30.404,10.671
2018-09-08 11:52:40,3420.632,221.255,25.151,1571.90094,159.361,131.255,1009.656,3560.093,90.0,5486.057,30.468,10.816
2018-09-08 11:52:45,3420.677,220.909,25.106,1584.2412,159.218,130.909,1006.992,3563.048,90.0,5624.058,30.914,10.977
2018-09-08 11:52:50,3420.721,221.602,25.061,1588.35845,159.182,131.602,1012.32,3566.323,90.0,5552.058,31.36,10.896
2018-09-08 11:52:55,3420.766,221.602,25.017,1589.53043,159.085,131.602,1012.32,3566.7,90.0,5622.058,31.36,10.969
2018-09-08 11:53:00,3420.81,221.255,24.972,1596.58529,159.133,131.255,1006.992,3569.782,90.0,5828.061,32.252,11.009
2018-09-08 11:53:05,3420.855,221.255,24.928,1574.24873,159.064,131.255,1012.32,3570.219,90.0,5934.062,32.699,11.178
2018-09-08 11:53:10,3420.912,221.602,24.87,1586.8877300000001,158.965,131.602,1012.32,3571.268,90.0,5622.058,33.463,11.186
2018-09-08 11:53:15,3420.957,221.255,24.826,1622.73653,159.002,131.255,1009.656,3577.217,90.0,5638.059,34.241,11.186
2018-09-08 11:53:20,3421.002,221.602,24.781,1618.33203,158.869,131.602,1012.32,3574.649,90.0,5566.058,34.114,11.314
2018-09-08 11:53:25,3421.046,221.255,24.736,1624.50216,158.626,131.255,1009.656,3574.007,90.0,5538.058,33.986,11.459
2018-09-08 11:53:30,3421.084,221.255,24.698,1615.6855,158.936,131.255,1009.656,3572.23,90.0,5404.056,33.476,11.146
2018-09-08 11:53:35,3421.129,220.909,24.653,1579.2468800000001,158.977,130.909,1012.32,3569.41,90.0,5488.057,33.349,10.944
2018-09-08 11:53:40,3421.186,221.602,24.596,1560.7326600000001,158.846,131.602,1009.656,3566.807,90.0,5530.058,33.986,11.178
2018-09-08 11:53:45,3421.231,221.602,24.551,1588.64953,158.875,131.602,1012.32,3567.999,90.0,5528.057,33.298,11.105
2018-09-08 11:53:50,3421.269,221.602,24.513,1601.2847,158.581,131.602,1012.32,3569.779,90.0,5422.056,33.349,11.105
2018-09-08 11:53:55,3421.308,221.255,24.475,1618.3282000000002,158.143,131.255,1009.656,3572.626,90.0,5408.056,32.839,11.66
2018-09-08 11:54:00,3421.352,220.563,24.43,1634.7895400000002,158.062,130.563,1004.328,3576.976,90.0,5366.056,32.711,11.733
2018-09-08 11:54:05,3421.397,221.602,24.386,1599.5229,158.14,131.602,1012.32,3571.171,90.0,5514.057,32.584,11.644
2018-09-08 11:54:10,3421.441,221.602,24.341,1605.98794,157.84,131.602,1012.32,3565.908,90.0,5352.056,32.456,11.934
2018-09-08 11:54:15,3421.486,221.602,24.297,1596.8802,157.871,131.602,1012.32,3565.147,90.0,5434.056,32.348,11.902
2018-09-08 11:54:20,3421.537,221.602,24.246,1586.8877300000001,157.708,131.602,1012.32,3563.934,90.0,5368.056,32.157,12.086
2018-09-08 11:54:25,3421.582,221.602,24.201,1591.58714,157.571,131.602,1012.32,3565.077,90.0,5244.055,32.667,12.231
2018-09-08 11:54:30,3421.62,221.602,24.163,1588.64953,157.61,131.602,1012.32,3566.411,90.0,5282.055,32.252,12.328
2018-09-08 11:54:35,3421.665,221.255,24.118,1589.82534,157.649,131.255,1009.656,3566.109,90.0,5518.057,32.22,12.167
2018-09-08 11:54:40,3421.703,221.602,24.08,1586.64261,157.649,131.602,1012.32,3562.127,90.0,5280.055,31.806,12.277
2018-09-08 11:54:45,3421.754,221.602,24.029,1561.56377,157.62,131.602,1012.32,3561.101,90.0,5510.057,32.157,12.186
2018-09-08 11:54:50,3421.792,202.234,23.991,1551.916,157.583,131.602,1012.32,3557.501,90.0,5162.054,31.742,12.287
2018-09-08 11:54:55,3421.837,221.255,23.946,1552.7969,157.564,131.255,1009.656,3556.109,90.0,5458.057,31.169,12.311
2018-09-08 11:55:00,3421.868,221.255,23.914,1570.72513,157.594,131.255,1012.32,3558.362,90.0,5378.056,30.914,12.207
2018-09-08 11:55:05,3421.913,221.602,23.869,1562.49446,157.914,131.602,1012.32,3557.192,90.0,5584.058,30.882,11.909
2018-09-08 11:55:10,3421.958,221.255,23.825,1548.97839,157.965,131.255,1009.656,3559.066,90.0,5430.056,30.85,11.917
2018-09-08 11:55:15,3422.002,221.602,23.78,1554.85744,157.853,131.602,1009.656,3563.204,90.0,5486.057,30.856,12.014
2018-09-08 11:55:20,3422.047,221.255,23.736,1572.78184,157.828,131.255,1009.656,3565.695,90.0,5528.057,31.016,11.966
2018-09-08 11:55:25,3422.085,221.255,23.697,1590.70624,157.813,131.255,1012.32,3562.359,90.0,5472.057,30.793,12.167
2018-09-08 11:55:30,3422.13,221.255,23.653,1567.49261,157.627,131.255,1009.656,3557.43,90.0,5380.056,30.952,12.295
2018-09-08 11:55:35,3422.179,221.602,23.604,1542.21844,157.904,131.602,1012.32,3553.989,90.0,5460.057,31.363,11.934
2018-09-08 11:55:40,3422.221,221.255,23.562,1550.1542000000002,157.723,131.255,1009.656,3556.567,90.0,5586.058,31.369,12.199
2018-09-08 11:55:45,3422.263,221.602,23.52,1558.08613,157.81,131.602,1009.656,3557.791,90.0,5502.057,31.375,11.966
2018-09-08 11:55:50,3422.293,221.602,23.49,1568.9595,157.606,131.602,1009.656,3561.031,90.0,5610.058,30.66,12.07
2018-09-08 11:55:55,3422.341,221.024,23.442,1553.82717,157.47,131.024,1007.88,3561.245,90.0,5410.056,31.027,12.203
2018-09-08 11:56:00,3422.383,220.794,23.4,1531.19953,157.639,130.794,1006.104,3556.817,90.0,5654.059,31.033,12.138
2018-09-08 11:56:05,3422.419,221.44,23.364,1550.47592,157.51,131.44,1011.077,3556.664,90.0,5542.858,30.175,12.262
2018-09-08 11:56:10,3422.455,221.255,23.328,1545.15605,157.618,131.255,1012.32,3552.699,90.0,5540.058,30.324,11.926
2018-09-08 11:56:15,3422.497,220.909,23.285,1557.50014,157.558,130.909,1006.992,3553.589,90.0,5706.059,30.332,11.998
2018-09-08 11:56:20,3422.533,221.602,23.249,1518.41499,157.45,131.602,1009.656,3555.158,90.0,5460.057,29.986,12.119
2018-09-08 11:56:25,3422.575,221.255,23.207,1514.30157,157.534,131.255,1012.32,3552.358,90.0,5790.06,30.0,11.869
2018-09-08 11:56:30,3422.617,221.255,23.165,1557.50014,157.698,131.255,1009.656,3555.479,90.0,5608.058,30.015,11.894
2018-09-08 11:56:35,3422.659,221.255,23.123,1546.62677,157.774,131.255,1006.992,3563.134,90.0,5510.057,30.029,11.926
2018-09-08 11:56:40,3422.701,221.255,23.081,1552.7969,157.852,131.255,1012.32,3563.849,90.0,5474.057,29.542,11.732
2018-09-08 11:56:45,3422.75,221.255,23.033,1537.8101100000001,157.9,131.255,1009.656,3559.962,90.0,5474.057,30.419,11.556
2018-09-08 11:56:50,3422.792,221.255,22.991,1526.05584,157.967,131.255,1009.656,3558.038,90.0,5734.06,30.433,11.395
2018-09-08 11:56:55,3422.834,221.602,22.949,1526.05584,157.903,131.602,1012.32,3556.006,90.0,5650.059,30.448,11.5
2018-09-08 11:57:00,3422.876,221.602,22.907,1529.58327,157.978,131.602,1012.32,3558.391,90.0,5530.058,30.462,11.387
2018-09-08 11:57:05,3422.918,221.255,22.865,1550.74019,157.936,131.255,1009.656,3559.888,90.0,5434.056,30.476,11.33
2018-09-08 11:57:10,3422.96,221.532,22.823,1532.04979,158.169,131.532,1011.787,3561.853,90.0,5550.858,30.491,11.24
2018-09-08 11:57:15,3422.996,221.602,22.787,1571.31112,158.095,131.602,1012.32,3562.092,90.0,5450.057,30.142,11.419
2018-09-08 11:57:20,3423.038,221.255,22.745,1561.6135600000002,157.946,131.255,1009.656,3560.047,90.0,5552.058,30.142,11.379
2018-09-08 11:57:25,3423.08,221.602,22.703,1561.90847,157.785,131.602,1012.32,3561.088,90.0,5636.059,30.142,11.475
2018-09-08 11:57:30,3423.122,221.255,22.661,1565.14099,157.56,131.255,1009.656,3559.208,90.0,5530.058,30.142,11.588
2018-09-08 11:57:35,3423.164,221.255,22.618,1575.71945,157.473,131.255,1006.992,3560.743,90.0,5622.058,30.142,11.749
2018-09-08 11:57:40,3423.2,221.255,22.582,1588.64953,157.464,131.255,1012.32,3560.254,90.0,5434.056,29.781,11.934
2018-09-08 11:57:45,3423.242,221.255,22.54,1564.26009,157.263,131.255,1009.656,3558.732,90.0,5310.055,29.781,11.845
2018-09-08 11:57:50,3423.284,221.255,22.498,1573.07292,157.215,131.255,1006.992,3560.781,90.0,5500.057,29.781,12.303
2018-09-08 11:57:55,3423.326,221.602,22.456,1583.0653900000002,157.178,131.602,1012.32,3566.437,90.0,5408.056,29.781,12.054
2018-09-08 11:58:00,3423.374,221.255,22.408,1580.4226899999999,157.052,131.255,1009.656,3563.559,90.0,5380.056,30.142,12.247
2018-09-08 11:58:05,3423.411,221.255,22.372,1583.6552100000001,157.118,131.255,1009.656,3560.937,90.0,5542.058,29.781,12.303
2018-09-08 11:58:10,3423.453,221.602,22.33,1569.5493199999999,157.244,131.602,1012.32,3560.618,90.0,5502.057,29.781,12.215
2018-09-08 11:58:15,3423.495,221.255,22.288,1528.11255,157.23,131.255,1009.656,3555.751,90.0,5310.055,29.799,12.327
2018-09-08 11:58:20,3423.537,221.602,22.246,1515.7722899999999,157.214,131.602,1012.32,3554.653,90.0,5422.056,29.89,12.199
2018-09-08 11:58:25,3423.567,221.602,22.216,1505.0751,157.254,131.602,1012.32,3555.597,90.0,5440.457,29.259,12.162
2018-09-08 11:58:30,3423.609,220.909,22.174,1522.82332,157.07,130.909,1006.992,3556.909,90.0,5488.057,29.349,12.336
2018-09-08 11:58:35,3423.645,220.909,22.138,1500.49059,157.105,130.909,1009.656,3556.947,90.0,5622.058,29.078,12.368
2018-09-08 11:58:40,3423.693,221.602,22.09,1510.47923,156.988,131.602,1012.32,3556.259,90.0,5678.059,29.529,12.432
2018-09-08 11:58:45,3423.729,221.255,22.054,1508.71743,157.168,131.255,1009.656,3555.456,90.0,5674.059,29.259,12.223
2018-09-08 11:58:50,3423.765,221.602,22.018,1517.8290000000002,157.256,131.602,1009.656,3557.779,90.0,5746.06,28.988,12.215
2018-09-08 11:58:55,3423.807,221.255,21.975,1535.1635800000001,157.263,131.255,1012.32,3559.795,90.0,5608.058,29.078,12.44
2018-09-08 11:59:00,3423.849,220.909,21.933,1521.3526000000002,157.262,130.909,1006.992,3559.623,90.0,5666.059,29.169,12.183
2018-09-08 11:59:05,3423.885,220.563,21.897,1511.36013,157.293,130.563,1006.992,3557.588,90.0,5366.056,28.898,12.151
2018-09-08 11:59:10,3423.939,221.602,21.843,1525.46602,157.071,131.602,1009.656,3563.081,90.0,5748.06,29.709,12.046
2018-09-08 11:59:15,3423.975,220.909,21.807,1547.80258,157.133,130.909,1009.656,3563.98,90.0,5460.057,29.433,12.239
2018-09-08 11:59:20,3424.017,220.909,21.765,1530.75908,157.096,130.909,1006.992,3563.907,90.0,5706.059,29.493,12.135
2018-09-08 11:59:25,3424.053,221.255,21.729,1528.4074600000001,156.743,131.255,1009.656,3561.23,90.0,5390.056,29.193,12.36
2018-09-08 11:59:30,3424.096,221.313,21.687,1536.43897,156.866,131.313,1010.1,3562.504,90.0,5450.057,29.253,12.592
2018-09-08 11:59:35,3424.138,220.851,21.645,1539.77107,156.78,130.851,1006.548,3560.594,90.0,5392.056,28.82,12.53
2018-09-08 11:59:40,3424.168,221.452,21.615,1527.2125,156.703,131.452,1011.166,3559.571,90.0,5668.459,28.652,12.51
2018-09-08 11:59:45,3424.204,221.602,21.579,1520.7666100000001,156.483,131.602,1012.32,3558.22,90.0,5622.058,28.351,12.722
2018-09-08 11:59:50,3424.252,221.255,21.531,1536.92921,156.613,131.255,1009.656,3558.326,90.0,5586.058,28.279,12.633
2018-09-08 11:59:55,3424.282,221.602,21.501,1554.5587,156.583,131.602,1012.32,3562.097,90.0,5612.058,28.111,12.85
2018-09-08 12:00:00,3424.324,220.909,21.459,1569.84423,156.581,130.909,1006.992,3558.886,90.0,5418.056,28.171,12.657
2018-09-08 12:00:05,3424.36,220.909,21.423,1539.86682,156.79,130.909,1006.992,3554.981,90.0,5510.057,27.871,12.73
2018-09-08 12:00:10,3424.402,221.602,21.381,1519.88571,156.738,131.602,1009.656,3553.387,90.0,5306.055,27.931,12.665
2018-09-08 12:00:15,3424.438,220.909,21.344,1514.00666,156.685,130.909,1009.656,3551.348,90.0,5458.057,27.666,12.657
2018-09-08 12:00:20,3424.48,221.255,21.302,1526.64566,156.862,131.255,1009.656,3552.849,90.0,5420.056,27.907,12.585
2018-09-08 12:00:25,3424.528,221.602,21.254,1545.15605,156.964,131.602,1012.32,3555.252,90.0,5608.058,28.051,12.28
2018-09-08 12:00:30,3424.57,221.255,21.212,1568.66842,156.982,131.255,1009.656,3559.447,90.0,5552.058,28.748,12.408
2018-09-08 12:00:35,3424.606,221.255,21.176,1549.2733,157.038,131.255,1009.656,3558.122,90.0,5444.057,28.628,12.288
2018-09-08 12:00:40,3424.648,221.602,21.134,1533.0111200000001,157.038,131.602,1012.32,3556.367,90.0,5550.058,28.868,12.216
2018-09-08 12:00:45,3424.678,221.255,21.104,1541.4332900000002,156.909,131.255,1009.656,3556.088,90.0,5630.059,28.387,12.391
2018-09-08 12:00:50,3424.721,221.255,21.062,1535.7534,156.783,131.255,1006.992,3551.507,90.0,5622.058,28.628,12.328
2018-09-08 12:00:55,3424.769,221.532,21.014,1546.68422,156.855,131.532,1008.59,3553.346,90.0,5736.46,29.229,12.252
2018-09-08 12:01:00,3424.799,220.909,20.984,1530.46417,156.843,130.909,1009.656,3552.839,90.0,5650.059,28.748,12.263
2018-09-08 12:01:05,3424.841,220.909,20.942,1527.52656,156.933,130.909,1006.992,3552.603,90.0,5612.058,28.988,12.287
2018-09-08 12:01:10,3424.883,221.602,20.9,1541.04263,157.107,131.602,1009.656,3557.885,90.0,5664.059,29.229,12.352
2018-09-08 12:01:15,3424.919,221.255,20.864,1576.60035,157.122,131.255,1012.32,3565.314,90.0,5704.059,29.078,12.288
2018-09-08 12:01:20,3424.961,220.909,20.822,1557.7950500000002,157.091,130.909,1006.992,3562.431,90.0,5566.058,29.169,12.384
2018-09-08 12:01:25,3424.997,220.909,20.786,1568.3735100000001,157.234,130.909,1009.656,3559.861,90.0,5706.059,28.898,12.288
2018-09-08 12:01:30,3425.039,221.255,20.744,1538.3961000000002,157.429,131.255,1009.656,3556.386,90.0,5476.057,28.988,12.167
2018-09-08 12:01:35,3425.087,221.255,20.696,1544.8649699999999,157.479,131.255,1009.656,3557.834,90.0,5514.057,29.439,12.207
2018-09-08 12:01:40,3425.129,221.255,20.653,1567.7836900000002,157.388,131.255,1009.656,3558.985,90.0,5566.058,29.529,12.287
2018-09-08 12:01:45,3425.171,221.602,20.611,1525.46602,157.353,131.602,1012.32,3561.286,90.0,5608.058,29.619,12.247
2018-09-08 12:01:50,3425.213,221.255,20.569,1553.6778000000002,157.326,131.255,1009.656,3561.305,90.0,5500.057,29.709,12.271
2018-09-08 12:01:55,3425.243,205.462,20.539,1518.56053,157.304,131.602,1012.32,3558.077,90.0,5500.057,29.078,12.297
2018-09-08 12:02:00,3425.291,221.602,20.491,1514.30157,157.266,131.602,1012.32,3558.254,90.0,5566.058,29.529,12.263
2018-09-08 12:02:05,3425.327,220.909,20.455,1511.83122,157.267,130.909,1006.992,3555.279,90.0,5521.257,29.259,12.352
2018-09-08 12:02:10,3425.363,221.255,20.419,1524.88003,157.277,131.255,1009.656,3555.417,90.0,5798.06,28.988,12.392
2018-09-08 12:02:15,3425.406,221.602,20.377,1519.88571,157.305,131.602,1012.32,3558.848,90.0,5748.06,29.084,12.368
2018-09-08 12:02:20,3425.442,221.255,20.341,1554.85361,157.233,131.255,1009.656,3558.655,90.0,5622.058,28.844,12.497
2018-09-08 12:02:25,3425.484,221.602,20.299,1552.7969,157.188,131.602,1006.992,3559.44,90.0,5418.056,28.964,12.505
2018-09-08 12:02:30,3425.264,221.255,20.263,1589.82534,157.341,131.255,1012.32,3564.369,90.0,5512.057,28.724,12.496
2018-09-08 12:02:35,3425.562,221.255,20.221,1579.5379599999999,157.448,131.255,1009.656,3568.129,90.0,5540.058,28.844,12.336
2018-09-08 12:02:40,3425.598,221.255,20.185,1566.02189,157.503,131.255,1006.992,3563.459,90.0,5596.058,28.604,12.11
2018-09-08 12:02:45,3425.652,221.255,20.131,1589.53043,157.49,131.255,1012.32,3565.185,90.0,5394.056,28.964,12.167
2018-09-08 12:02:50,3425.688,220.909,20.095,1572.78184,157.552,130.909,1006.992,3561.013,90.0,5458.057,29.205,12.239
